7	80.0	0.71851516
7	81.0	0.69226083
7	82.0	0.66714706
7	83.0	0.6431105
7	84.0	0.62009507
7	85.0	0.59806434
7	86.0	0.5769617
7	87.0	0.55674633
7	88.0	0.5373961
7	89.0	0.51877868
7	90.0	0.50099335
7	91.0	0.48392184
7	92.0	0.46754447
7	93.0	0.45182988
7	94.0	0.43674914
7	95.0	0.42226996
7	96.0	0.4083554
7	97.0	0.39498991
7	98.0	0.38215395
7	99.0	0.36981481
7	100.0	0.35795255
7	101.0	0.34654556
7	102.0	0.33557331
7	103.0	0.32501386
7	104.0	0.31485097
7	105.0	0.30506747
7	106.0	0.29564715
7	107.0	0.28657346
7	108.0	0.27783107
7	109.0	0.26940647
7	110.0	0.26128706
7	111.0	0.2534596
7	112.0	0.24591215
7	113.0	0.23863343
7	114.0	0.23161238
7	115.0	0.22483742
7	116.0	0.21829957
7	117.0	0.21198928
7	118.0	0.20589578
7	119.0	0.20000966
7	120.0	0.19432578
7	121.0	0.18883568
7	122.0	0.18353133
7	123.0	0.17840556
7	124.0	0.17345199
7	125.0	0.1686649
7	126.0	0.16403765
7	127.0	0.15956488
7	128.0	0.15523468
7	129.0	0.15100615
7	130.0	0.1468668
7	131.0	0.14291654
7	132.0	0.1391193
7	133.0	0.13544327
7	134.0	0.13188101
7	135.0	0.12842845
7	136.0	0.12508203
7	137.0	0.12183835
7	138.0	0.118694
7	139.0	0.11564565
7	140.0	0.11269012
7	141.0	0.10982423
7	142.0	0.10704441
7	143.0	0.10434798
7	144.0	0.1017321
7	145.0	0.09919391
7	146.0	0.096730941
7	147.0	0.094340483
7	148.0	0.092020199
7	149.0	0.089767557
7	150.0	0.087580469
7	151.0	0.085456599
7	152.0	0.083393844
7	153.0	0.081390139
7	154.0	0.079443567
7	155.0	0.077552123
7	156.0	0.075714077
7	157.0	0.073927637
7	158.0	0.072191099
7	159.0	0.070502853
7	160.0	0.068861298
7	161.0	0.067265052
7	162.0	0.065712592
7	163.0	0.064202702
7	164.0	0.062733898
7	165.0	0.061304918
7	166.0	0.059914524
7	167.0	0.058561475
7	168.0	0.057244608
7	169.0	0.055962758
7	170.0	0.054714873
7	171.0	0.05349983
7	172.0	0.052316605
7	173.0	0.051164237
7	174.0	0.050041782
7	175.0	0.048948364
7	176.0	0.047883117
7	177.0	0.046845255
7	178.0	0.045833925
7	179.0	0.044848345
7	180.0	0.043887757
7	181.0	0.042951363
7	182.0	0.042038531
7	183.0	0.041148553
7	184.0	0.040280761
7	185.0	0.039434483
7	186.0	0.038609081
7	187.0	0.037803961
7	188.0	0.0370186
7	189.0	0.036252427
7	190.0	0.035504892
7	191.0	0.034775514
7	192.0	0.034063787
7	193.0	0.033369202
7	194.0	0.032691253
7	195.0	0.032029475
7	196.0	0.031383425
7	197.0	0.030752701
7	198.0	0.030136994
7	199.0	0.029535764
7	200.0	0.0289486
7	201.0	0.02837515
7	202.0	0.027815041
7	203.0	0.0272679
7	204.0	0.026733382
7	205.0	0.026211176
7	206.0	0.025700966
7	207.0	0.02520242
7	208.0	0.024715189
7	209.0	0.024239011
7	210.0	0.023773597
7	211.0	0.023318674
