2000.	100.	0.582477811672021	1.2211809084872216
3000.	100.	1.5481858803906006	3.1377916184201795
4000.	100.	2.913144300362848	5.7345729970734896
5000.	100.	4.623520689627474	8.876485766811005
6000.	100.	6.636868866495757	12.463474443079027
7000.	100.	8.919556450787216	16.431507614758516
8000.	100.	11.444462464426099	20.721331681233995
9000.	100.	14.189300646308235	25.291643152342957
10000.	100.	17.135461251637565	30.11708998610866
11000.	100.	20.267187785139132	35.163445688699596
12000.	100.	23.570984554995704	40.408459415902314
13000.	100.	27.035077163169277	45.830299034525275
14000.	100.	30.649232480567413	51.41925253181916
2000.	120.	0.3419253465071953	0.7164435007232876
3000.	120.	0.9698136634296483	1.9714797845650383
4000.	120.	1.8927423771891247	3.743849047864283
5000.	120.	3.0780382637499555	5.942986883708533
6000.	120.	4.497827351545906	8.504954849716789
7000.	120.	6.129035719798114	11.372166323131697
8000.	120.	7.952498335523585	14.508644109625756
9000.	120.	9.952133021044048	17.88156284645846
10000.	120.	12.114280635549727	21.462599628481478
11000.	120.	14.427211368339087	25.23158212581032
12000.	120.	16.88075757185461	29.176967763285965
13000.	120.	19.46601323183671	33.27544671719318
14000.	120.	22.175120541475867	37.51585629199041
2000.	140.	0.21285757542187664	0.44634240185051866
3000.	140.	0.64253719599413	1.3106914668853393
4000.	140.	1.297954196659065	2.5810857615111797
5000.	140.	2.1592506389731034	4.198664216376633
6000.	140.	3.2076937861530888	6.110020766458444
7000.	140.	4.42701012285151	8.282897096593276
8000.	140.	5.80326268280928	10.679507971841113
9000.	140.	7.3244965747641055	13.27730324049993
10000.	140.	8.98038501094919	16.057975941587998
11000.	140.	10.76194902059619	18.99995431033363
12000.	140.	12.661308830831656	22.088730132487505
13000.	140.	14.671502688304477	25.31447616794731
14000.	140.	16.78634414667471	28.670730811571687
2000.	160.	0.13852749618452462	0.29087400638187944
3000.	160.	0.44425776639825126	0.9097190378626354
4000.	160.	0.9274804058109611	1.854884556429644
5000.	160.	1.5764935450684139	3.0848614867780655
6000.	160.	2.378586697107327	4.565554515558353
7000.	160.	3.322070555844909	6.263353258206304
8000.	160.	4.396594419986783	8.160149595481023
9000.	160.	5.59307321075209	10.228937462438537
10000.	160.	6.903535349384224	12.454271604627033
11000.	160.	8.320919980138596	14.825838229173193
12000.	160.	9.83901289460208	17.32793893356036
13000.	160.	11.452243001234965	19.95002649128853
14000.	160.	13.155619087789594	22.68177659062099
2000.	180.	0.09342750492426953	0.19665057697100305
3000.	180.	0.31796779675554954	0.6538909958135518
4000.	180.	0.6853222756249857	1.3783206008143067
5000.	180.	1.1891612047470501	2.3432656527590106
6000.	180.	1.8208973623898945	3.5223442956079007
7000.	180.	2.5720384395893547	4.890950345108972
8000.	180.	3.4347737295566425	6.4291305809543315
9000.	180.	4.402067109786046	8.125071635953828
10000.	180.	5.467670264634641	9.95834461504687
11000.	180.	6.625933485954267	11.918294610706832
12000.	180.	7.871827322538296	13.998683028545237
13000.	180.	9.200828515451057	16.187773482577082
14000.	180.	10.608840966194267	18.476486929936453
2000.	200.	0.064930058271977384	0.13743546550085467
3000.	200.	0.23435458334700926	0.4850959286447323
4000.	200.	0.5210556284332886	1.0562629561235757
5000.	200.	0.9223411301456766	1.834208130558751
6000.	200.	1.4325371573439085	2.79717806460796
7000.	200.	2.0454469574988963	3.9301843110816788
8000.	200.	2.7551097259951507	5.212902964091528
9000.	200.	3.5560132368834427	6.633929484451488
10000.	200.	4.443132953553499	8.1845012553275
11000.	200.	5.41191275038633	9.848661328277608
12000.	200.	6.458220527157036	11.618369992807633
13000.	200.	7.578304291363041	13.489401342065348
14000.	200.	8.768748718144872	15.454294790341146
2000.	220.	0.046327939356824076	0.098544325340011174
3000.	220.	0.17726956577282693	0.3691607082365341
4000.	220.	0.4063373467391716	0.8296893492188
5000.	220.	0.7333670100153579	1.4697322870935938
6000.	220.	1.1547957876338295	2.2748231103982453
7000.	220.	1.6661228262685097	3.2300866229569944
8000.	220.	2.262761934777009	4.323471218175852
9000.	220.	2.9403377512456745	5.540136868731352
10000.	220.	3.694777843170512	6.873271843523713
11000.	220.	4.5223303504838235	8.31573911550694
12000.	220.	5.419554129155223	9.854715360646775
13000.	220.	6.383293994876319	11.483437294633575
14000.	220.	7.4106524083206695	13.20016040910974
2000.	240.	0.033857944514864034	0.072409518976701573
3000.	240.	0.13733249786049123	0.28754699279083124
4000.	240.	0.32440049030818385	0.6665699586205271
5000.	240.	0.5967058425612994	1.2043241607396362
6000.	240.	0.9522513832383754	1.8908854005109286
7000.	240.	1.3878203328361074	2.7124727479163884
8000.	240.	1.8998722613576935	3.6614510360276133
9000.	240.	2.4849006958841096	4.725283167259667
