        1     0.199077261E+04     0.000000000E+00     0.264434468E+01     0.112859024E+05     0.426240988E+05     0.825187310E+04     0.767284071E+04     0.232577936E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.130523909E+05     0.000000000E+00     0.104057865E+04     0.116712438E+04     0.105389952E+05
        2     0.125689061E-02     0.000000000E+00     0.269159267E+04     0.867850222E+05     0.302325524E+02     0.232153486E+02     0.198979950E+05     0.000000000E+00     0.000000000E+00     0.204447844E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.563517003E-03     0.197626196E+04     0.585686327E+05     0.245137649E+01
        3     0.189138953E+05     0.000000000E+00     0.498120720E+04     0.000000000E+00     0.525615827E+05     0.000000000E+00     0.154986968E+05     0.000000000E+00     0.000000000E+00     0.173398736E+04     0.119984863E-06     0.000000000E+00     0.132997570E+04     0.163646524E+05     0.000000000E+00     0.214070352E-04     0.235424089E+05     0.000000000E+00
        4     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.214004930E+05     0.234953165E+05     0.000000000E+00     0.000000000E+00     0.141188318E+05     0.126812181E+04     0.541699986E+01     0.680255934E+05     0.000000000E+00     0.124371200E+05     0.206797469E+03     0.682308986E+04     0.148753034E+03     0.000000000E+00     0.685428240E+04
        5     0.000000000E+00     0.000000000E+00     0.233301652E+05     0.000000000E+00     0.189649655E+03     0.000000000E+00     0.000000000E+00     0.434691878E-04     0.343768739E+05     0.708495578E+02     0.708716759E+04     0.342631017E+04     0.000000000E+00     0.000000000E+00     0.187079256E+04     0.148498359E+04     0.000000000E+00     0.378340118E+05
        6     0.395315177E+05     0.000000000E+00     0.969159001E+05     0.413075698E+05     0.488973674E+03     0.247531265E+04     0.000000000E+00     0.122793259E+05     0.000000000E+00     0.403745439E+03     0.000000000E+00     0.728435158E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.762767953E+03     0.211615358E+05     0.363407306E+02
        7     0.516723534E+05     0.000000000E+00     0.376448400E-02     0.000000000E+00     0.644922868E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.626522730E+04     0.000000000E+00     0.000000000E+00     0.119597539E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00
        8     0.234471058E+02     0.000000000E+00     0.000000000E+00     0.106334273E+05     0.526318534E+02     0.248717997E+05     0.280495649E+04     0.937160402E+02     0.155160673E+05     0.283932714E+02     0.343795123E+05     0.189636122E+05     0.000000000E+00     0.000000000E+00     0.466061507E+05     0.221277240E+05     0.307822476E+05     0.226761565E+03
        9     0.000000000E+00     0.192334031E+03     0.964566429E+01     0.703136084E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.832442968E+04     0.311412095E+05     0.988217954E+04     0.231138965E+04     0.669207461E+03     0.445154642E+04     0.000000000E+00     0.000000000E+00     0.868343373E+05     0.000000000E+00
       10     0.000000000E+00     0.146018943E+04     0.437926553E+01     0.486734535E+05     0.700826385E+02     0.615814240E+05     0.121375362E+05     0.348165847E+05     0.000000000E+00     0.000000000E+00     0.437235638E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.822160666E-03     0.953236937E+05     0.000000000E+00
