 # generated with HiggsSignals version 1.2.0beta on 09.03.2014 at 12:14
 # settings: latestresults, hadr, both, gaussian
 #
 # column abbreviations
 #   n          : line id of input
 #   Mh(i)      : Neutral Higgs boson masses in GeV
 #   Mhplus(i)  : Charged Higgs boson masses in GeV
 #   csq(mu)    : Chi^2 from the signal strengths observables
 #   csq(mh)    : Chi^2 from the Higgs mass observables
 #   csq(tot)   : total Chi^2
 #   nobs(mu)   : number of signal strength observables
 #   nobs(mh)   : number of Higgs mass observables
 #   nobs(tot)  : total number of observables
#   Pvalue     : Probability, given csq(tot) and ndf=nobs(tot)-  0
 #   additional : optional additional data stored in <prefix>additional.dat (e.g. tan beta)
 #
 #cols:  n           Mh(1)           Mh(2)           Mh(3)       Mhplus(1)         csq(mu)         csq(mh)         csq(tot) nobs(mu) nobs(mh) nobs(tot)    Pvalue   additional(1)   additional(2)
 #
             1     359.121         159.618         337.305         71.6423         197.321         0.00000         197.321        74     4    78    0.261968E-11     0.00000        0.592460    
             2     83.8032         49.2839         220.782         357.500         250.000         0.00000         250.000        73     4    77     0.00000         0.00000         0.00000    
             3     85.8826         249.094         179.329         238.330         212.671         0.00000         212.671        74     4    78    0.200950E-13     0.00000         0.00000    
             4     127.520         164.372         55.4257         322.887         197.748         3.35760         201.105        74     4    78    0.803801E-12     0.00000        0.294416E-01
             5     70.6587         359.723         130.202         6.50796         1099.63        0.592108E-21     1099.63        74     4    78     0.00000         0.00000         0.00000    
             6     169.400         70.6569         323.343         41.3798         188.131         0.00000         188.131        74     4    78    0.436072E-10    0.333513        0.802317    
             7     38.1288         47.7534         112.361         273.425         173.813        0.351818E-20     173.813        73     4    77    0.191980E-08     0.00000        0.670977    
             8     137.482         89.2260         191.735         26.2198         186.713        0.370827E-20     186.713        74     4    78    0.667868E-10    0.678461E-01     0.00000    
             9     57.2973         277.236         120.915         345.145         973.497        0.570932         974.068        74     4    78     0.00000        0.419713         0.00000    
            10     269.812         185.721         161.594         234.695         231.549         0.00000         231.549        74     4    78     0.00000        0.258086        0.322748    
            11     29.5216         264.171         200.460         337.761         167.713         0.00000         167.713        74     4    78    0.163047E-07     0.00000        0.528913    
            12     282.543         48.0135         273.487         137.955         314.637         0.00000         314.637        73     4    77     0.00000         0.00000         0.00000    
            13     321.618         57.8368         108.141         58.0303         592.722        0.417201E-20     592.722        73     4    77     0.00000        0.579861        0.210765    
            14     25.3174         86.0196         215.979         50.9341         166.917         0.00000         166.917        73     4    77    0.136267E-07    0.490045        0.671123    
            15     182.003         168.197         239.773         353.488         213.796         0.00000         213.796        74     4    78    0.139888E-13    0.257430        0.241756    
            16     172.629         170.290         331.271         213.331         186.125         0.00000         186.125        74     4    78    0.796480E-10    0.256373        0.134367    
            17     43.1592         7.10876         334.029         136.449         169.378         0.00000         169.378        73     4    77    0.681692E-08    0.412981         0.00000    
            18     260.351         241.117         52.8639         236.306         385.299         0.00000         385.299        73     4    77     0.00000        0.981251         0.00000    
            19     184.389         201.275         93.1450         17.1938         206.972         0.00000         206.972        73     4    77    0.757172E-13    0.339361         0.00000    
            20     318.588         182.282         96.7497         163.509         181.155        0.159615E-20     181.155        74     4    78    0.348014E-09     0.00000         0.00000    
            21     116.354         76.5644         220.670         2.32286         847.630        0.184532E-20     847.630        74     4    78     0.00000        0.996861        0.345883    
            22     42.4572         17.0286         95.6197         93.7070         174.598        0.863201E-21     174.598        73     4    77    0.153035E-08     0.00000        0.508411    
            23     267.868         323.640         297.323         33.2555         214.527         0.00000         214.527        75     4    79    0.184297E-13    0.942210         0.00000    
            24     195.062         277.485         286.385         173.057         177.056         0.00000         177.056        74     4    78    0.115032E-08    0.495710        0.293892    
            25     63.7171         236.923         179.568         247.528         272.822         0.00000         272.822        74     4    78     0.00000        0.570381E-02     0.00000    
            26     201.333         154.946         40.1986         78.0106         192.066        0.179354E-20     192.066        74     4    78    0.132117E-10     0.00000        0.183563    
            27     316.921         99.1857         134.244         90.8209         181.866        0.333201E-20     181.866        74     4    78    0.282294E-09     0.00000         0.00000    
            28     43.1417         109.812         49.9498         358.450         801.516        0.506190E-20     801.516        73     4    77     0.00000         0.00000        0.389621    
            29     32.9300         2.50641         307.458         29.2709         166.930         0.00000         166.930        73     4    77    0.135771E-07     0.00000         0.00000    
            30     179.403         186.978         174.798         89.4833         180.611         0.00000         180.611        73     4    77    0.263278E-09    0.326535         0.00000    
            31     129.581         28.5000         253.953         353.162         807.974        0.519724E-21     807.974        74     4    78     0.00000        0.665685        0.198533    
            32     209.172         99.8650         35.5228         337.892         274.718        0.315885E-20     274.718        73     4    77     0.00000        0.443801         0.00000    
            33     28.7356         264.683         166.743         258.544         219.462         0.00000         219.462        74     4    78    0.222045E-14     0.00000        0.785404E-01
            34     173.633         330.726         107.045         225.501         987.695        0.337758E-20     987.695        74     4    78     0.00000        0.324846         0.00000    
            35     54.6512         32.6453         283.236         294.189         166.729         0.00000         166.729        73     4    77    0.143610E-07     0.00000        0.938392    
            36     146.064         285.733         149.044         71.6345         448.711        0.109290E-19     448.711        74     4    78     0.00000        0.897355         0.00000    
            37     24.7264         115.334         203.394         204.786         267.364        0.249023E-20     267.364        74     4    78     0.00000        0.528866E-02    0.356043    
            38     85.8442         307.707         52.0641         243.525         189.203         0.00000         189.203        73     4    77    0.198886E-10     0.00000        0.188661    
            39     259.486         349.551         16.4252         206.723         193.490         0.00000         193.490        74     4    78    0.854461E-11    0.111999        0.374511    
            40     66.0497         66.4642         133.639         295.482         901.714        0.153765E-20     901.714        73     4    77     0.00000         0.00000         0.00000    
            41     207.530         321.571         285.256         100.629         215.000         0.00000         215.000        75     4    79    0.157652E-13     0.00000         0.00000    
            42     2.33050         206.329         261.763         340.230         188.540         0.00000         188.540        74     4    78    0.385416E-10     0.00000         0.00000    
            43     259.148         77.5749         352.402         203.247         181.385         0.00000         181.385        74     4    78    0.325247E-09     0.00000        0.162866    
            44    0.530648E-01     11.4247         52.8747         166.918         174.541         0.00000         174.541        73     4    77    0.155603E-08     0.00000        0.128263    
            45     187.493         107.107         173.738         247.540         187.417        0.697872E-20     187.417        74     4    78    0.540513E-10     0.00000        0.444294    
            46     199.313         231.562         168.755         84.5395         186.392         0.00000         186.392        75     4    79    0.115045E-09     0.00000        0.815096    
            47     7.13980         179.589         354.651         182.860         180.425         0.00000         180.425        74     4    78    0.431151E-09     0.00000         0.00000    
            48     147.464         316.808         236.643         232.922         1684.67        0.782657E-20     1684.67        75     4    79     0.00000         0.00000        0.145378    
            49     241.435         179.680         156.465         256.995         192.038         0.00000         192.038        74     4    78    0.133268E-10     0.00000        0.183243    
            50     280.002         215.162         175.263         178.551         184.255         0.00000         184.255        75     4    79    0.216450E-09    0.673905         0.00000    
