        1     0.104057865E+04     0.116712438E+04     0.105389952E+05
        2     0.197626196E+04     0.585686327E+05     0.245137649E+01
        3     0.214070352E-04     0.235424089E+05     0.000000000E+00
        4     0.148753034E+03     0.000000000E+00     0.685428240E+04
        5     0.148498359E+04     0.000000000E+00     0.378340118E+05
        6     0.762767953E+03     0.211615358E+05     0.363407306E+02
        7     0.000000000E+00     0.000000000E+00     0.000000000E+00
        8     0.221277240E+05     0.307822476E+05     0.226761565E+03
        9     0.000000000E+00     0.868343373E+05     0.000000000E+00
       10     0.822160666E-03     0.953236937E+05     0.000000000E+00
       11     0.122718793E+03     0.550623060E+04     0.688065484E+05
       12     0.493363872E+05     0.273694121E+04     0.000000000E+00
       13     0.000000000E+00     0.693481506E+03     0.613477982E+05
       14     0.288870973E+00     0.922995694E+05     0.000000000E+00
       15     0.360120587E+05     0.000000000E+00     0.629090465E+03
       16     0.738351054E+04     0.000000000E+00     0.391697139E+04
       17     0.195175290E+02     0.000000000E+00     0.540531090E-04
       18     0.344063875E+05     0.246411383E+05     0.193148778E+05
       19     0.405838666E+05     0.399836666E+04     0.108726241E+02
       20     0.000000000E+00     0.202182549E+01     0.299105462E+00
       21     0.335082350E+03     0.000000000E+00     0.930082525E+04
       22     0.449440327E+05     0.123872108E+05     0.000000000E+00
       23     0.875455924E+05     0.284303516E+05     0.000000000E+00
       24     0.000000000E+00     0.000000000E+00     0.325922576E+05
       25     0.000000000E+00     0.000000000E+00     0.000000000E+00
       26     0.374109939E+05     0.000000000E+00     0.000000000E+00
       27     0.000000000E+00     0.277455613E+05     0.000000000E+00
       28     0.000000000E+00     0.163986564E+01     0.000000000E+00
       29     0.752965481E+04     0.000000000E+00     0.564347530E+04
       30     0.955939757E+01     0.000000000E+00     0.000000000E+00
       31     0.000000000E+00     0.000000000E+00     0.416563757E-02
       32     0.000000000E+00     0.000000000E+00     0.415725528E+04
       33     0.172620164E-01     0.000000000E+00     0.110739843E+05
       34     0.144819299E+04     0.821999851E+05     0.409714492E+02
       35     0.000000000E+00     0.000000000E+00     0.640009746E+05
       36     0.426860974E+01     0.198588968E+01     0.780561492E+05
       37     0.556081135E+04     0.397979506E+03     0.000000000E+00
       38     0.209331351E+05     0.509028657E+04     0.000000000E+00
       39     0.000000000E+00     0.894481628E+05     0.211595682E+04
       40     0.860457340E+05     0.438146458E+05     0.752911286E+03
       41     0.000000000E+00     0.714662919E+05     0.000000000E+00
       42     0.519218888E+03     0.344232740E-03     0.000000000E+00
       43     0.000000000E+00     0.000000000E+00     0.178409214E+05
       44     0.973169474E+04     0.820214176E+04     0.550352047E+04
       45     0.133195099E+05     0.000000000E+00     0.373745417E+04
       46     0.000000000E+00     0.421151895E+05     0.000000000E+00
       47     0.287920919E-05     0.492081637E+03     0.962561040E+05
       48     0.000000000E+00     0.000000000E+00     0.290283680E+04
       49     0.000000000E+00     0.000000000E+00     0.000000000E+00
       50     0.000000000E+00     0.638037428E-01     0.000000000E+00
