        1     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.200776796E+05     0.000000000E+00     0.198001343E+05
        2     0.382691255E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.461744649E+05     0.344749090E+04
        3     0.000000000E+00     0.958629284E+05     0.820062226E+04     0.000000000E+00     0.199781016E+05     0.000000000E+00
        4     0.952406246E-01     0.875940875E-01     0.151147139E+04     0.274376914E+05     0.982368267E+05     0.000000000E+00
        5     0.352464608E+01     0.766282635E+03     0.290616553E+05     0.776827599E+04     0.284786357E+04     0.000000000E+00
        6     0.379164283E+03     0.441989546E+03     0.965395747E+05     0.373194103E+01     0.786528218E+04     0.655637761E+05
        7     0.179461782E-03     0.960816654E+05     0.000000000E+00     0.000000000E+00     0.741114033E-02     0.000000000E+00
        8     0.702196060E+05     0.494891090E+05     0.183871411E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00
        9     0.170378708E+05     0.346512679E+05     0.527799410E+04     0.953991273E+03     0.000000000E+00     0.686639924E+03
       10     0.255628963E+00     0.531669075E+05     0.000000000E+00     0.135119516E+04     0.000000000E+00     0.363765900E+04
       11     0.000000000E+00     0.328433510E+02     0.332243581E-04     0.000000000E+00     0.000000000E+00     0.175320389E+04
       12     0.000000000E+00     0.000000000E+00     0.889069787E-04     0.444215568E+05     0.177435322E+04     0.000000000E+00
       13     0.748327419E+02     0.000000000E+00     0.535303767E+04     0.875141943E+05     0.363932686E+03     0.225343406E+04
       14     0.000000000E+00     0.000000000E+00     0.222927342E+05     0.268235244E+05     0.000000000E+00     0.000000000E+00
       15     0.000000000E+00     0.441048770E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.882994412E+03
       16     0.000000000E+00     0.000000000E+00     0.622690868E+02     0.000000000E+00     0.766995221E+04     0.000000000E+00
       17     0.823867312E+02     0.319124441E+05     0.144699428E+05     0.000000000E+00     0.000000000E+00     0.886028363E+00
       18     0.699151133E+04     0.285456440E+01     0.000000000E+00     0.301232722E+05     0.000000000E+00     0.593768383E+01
       19     0.000000000E+00     0.903380696E+03     0.129191293E+05     0.000000000E+00     0.295571573E+05     0.686513031E+03
       20     0.153671780E+05     0.000000000E+00     0.576437666E+03     0.104835673E+05     0.202561923E+05     0.000000000E+00
       21     0.642786519E-02     0.000000000E+00     0.000000000E+00     0.131000523E+05     0.310728380E+05     0.567491789E+04
       22     0.000000000E+00     0.000000000E+00     0.508459181E+03     0.000000000E+00     0.298589585E-03     0.000000000E+00
       23     0.810592201E+05     0.582322350E+04     0.509875731E+05     0.138139030E+05     0.100265372E+00     0.000000000E+00
       24     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.492162865E+04
       25     0.000000000E+00     0.782764304E+04     0.372847399E+05     0.198106385E+02     0.325952501E-04     0.000000000E+00
       26     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.678040728E+04
       27     0.193265224E+03     0.000000000E+00     0.227917538E+05     0.417123001E+04     0.534511178E+02     0.218850329E+04
       28     0.000000000E+00     0.000000000E+00     0.376270197E+04     0.691394571E+05     0.000000000E+00     0.000000000E+00
       29     0.000000000E+00     0.131865503E+04     0.113824654E+04     0.000000000E+00     0.496591693E+02     0.204404158E+02
       30     0.000000000E+00     0.103032634E+02     0.591015190E+04     0.122342158E+04     0.000000000E+00     0.000000000E+00
       31     0.000000000E+00     0.229750325E+05     0.000000000E+00     0.941102345E+04     0.000000000E+00     0.000000000E+00
       32     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.291985222E+05     0.376557262E+04     0.000000000E+00
       33     0.000000000E+00     0.268650302E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.823855227E-05
       34     0.000000000E+00     0.346997208E+03     0.594154868E+05     0.795836049E+05     0.740954950E+04     0.000000000E+00
       35     0.000000000E+00     0.132453914E+03     0.642329327E+03     0.421315306E+05     0.000000000E+00     0.125291702E+02
       36     0.795161678E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.845799886E+03     0.331029082E+05
       37     0.277063988E+05     0.138618863E+05     0.822418975E+04     0.000000000E+00     0.210519362E+03     0.422218341E+00
       38     0.166893062E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.974950640E+03     0.109941324E+05
       39     0.000000000E+00     0.151307639E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.914597838E+05
       40     0.705610594E+05     0.000000000E+00     0.986588766E+05     0.000000000E+00     0.116325026E+02     0.277448968E+01
       41     0.566524021E-02     0.000000000E+00     0.000000000E+00     0.890262312E+05     0.000000000E+00     0.985071665E+05
       42     0.000000000E+00     0.659895874E+01     0.000000000E+00     0.288031495E+01     0.000000000E+00     0.000000000E+00
       43     0.819750206E+02     0.173123107E+04     0.223286114E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00
       44     0.162574438E+05     0.452074630E+05     0.000000000E+00     0.000000000E+00     0.195133672E+05     0.155587053E-06
       45     0.155940198E+05     0.000000000E+00     0.116210312E+03     0.208068988E+05     0.527295426E+05     0.100036238E+04
       46     0.174134697E+05     0.434014522E+05     0.443430832E+04     0.216185684E+04     0.000000000E+00     0.671040493E+00
