        1     0.105581487E+04     0.448195991E+03     0.234894405E-02     0.706135943E+01     0.487600501E+04     0.399610992E+04     0.270001132E+05     0.000000000E+00     0.113971217E+05     0.000000000E+00     0.000000000E+00     0.395618529E+05     0.000000000E+00     0.000000000E+00     0.542473768E+02     0.372137055E+05     0.000000000E+00     0.954648357E+05
        2     0.000000000E+00     0.000000000E+00     0.651390993E+03     0.000000000E+00     0.992565404E+01     0.000000000E+00     0.234820731E+05     0.296564078E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.309282838E+00     0.321410450E+05     0.550458111E+02     0.000000000E+00
        3     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.193142460E+05     0.000000000E+00     0.000000000E+00     0.282904263E+05     0.000000000E+00     0.000000000E+00     0.853555412E+04     0.000000000E+00     0.147547728E+03     0.782036533E+04     0.000000000E+00     0.407514691E+01     0.000000000E+00     0.425342179E+03     0.370606926E+02
        4     0.240152614E+04     0.000000000E+00     0.342420545E+04     0.000000000E+00     0.571106726E+04     0.102712694E+05     0.000000000E+00     0.000000000E+00     0.862627525E+05     0.940754708E+05     0.000000000E+00     0.681465517E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.169899196E+05     0.000000000E+00     0.000000000E+00
        5     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.649127119E+00     0.968754197E+05     0.000000000E+00     0.157149912E+04     0.612548769E+05     0.000000000E+00     0.000000000E+00     0.103633824E+04     0.000000000E+00     0.000000000E+00     0.654420435E+02     0.597088571E+04     0.700337114E-01     0.198155814E+04     0.000000000E+00
        6     0.526748765E+05     0.000000000E+00     0.371669540E+05     0.112605954E+05     0.444057143E+04     0.192405980E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.592950690E+05     0.217217997E+04     0.521762070E+04     0.000000000E+00     0.000000000E+00     0.118278623E+05     0.271743412E+02
        7     0.000000000E+00     0.400282870E+04     0.684992069E+05     0.102187731E+01     0.000000000E+00     0.109090996E+05     0.405140625E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.498069603E+04     0.000000000E+00     0.874834747E+05     0.633940184E+04     0.115796217E+05     0.000000000E+00     0.334683354E+00     0.000000000E+00
        8     0.000000000E+00     0.464056640E+03     0.000000000E+00     0.393763231E+04     0.000000000E+00     0.482790902E+05     0.000000000E+00     0.165944871E+04     0.468406471E+03     0.929111763E+05     0.165250920E+05     0.000000000E+00     0.308268270E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
        9     0.721823722E+05     0.165863344E+03     0.000000000E+00     0.130581483E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.240438214E+02     0.000000000E+00     0.429446970E+00     0.284712304E+01     0.000000000E+00     0.424668100E+05     0.676524767E+05     0.000000000E+00     0.140545342E+05
       10     0.000000000E+00     0.000000000E+00     0.647059332E+04     0.000000000E+00     0.160939035E+03     0.000000000E+00     0.163867225E+04     0.000000000E+00     0.122916959E+03     0.000000000E+00     0.000000000E+00     0.531422632E+04     0.000000000E+00     0.148298236E+05     0.000000000E+00     0.757366649E+04     0.000000000E+00     0.367953052E-09
       11     0.124149843E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.471342643E+05     0.625809203E+05     0.000000000E+00     0.775732800E+05     0.425903454E+02     0.813791550E+05     0.000000000E+00     0.000000000E+00     0.459652655E+00     0.776586187E+01     0.243802430E-01
       12     0.000000000E+00     0.000000000E+00     0.657833128E-02     0.784793375E+05     0.000000000E+00     0.496689683E+05     0.000000000E+00     0.139445333E+02     0.000000000E+00     0.114214008E+03     0.508555169E-04     0.000000000E+00     0.174833674E+05     0.568779334E+04     0.734124281E+03     0.157645991E+05     0.120527406E+03     0.000000000E+00
       13     0.601556768E+03     0.105816644E+02     0.164543918E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.173546382E-02     0.244862156E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.231052752E-02     0.322028691E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.139400530E+01
       14     0.243760894E+04     0.000000000E+00     0.645828910E+04     0.000000000E+00     0.000000000E+00     0.221200622E+02     0.438120893E+05     0.000000000E+00     0.484350330E+01     0.000000000E+00     0.209707329E+04     0.000000000E+00     0.157872843E+05     0.329482316E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       15     0.281531280E+05     0.239833742E+02     0.141451447E+01     0.000000000E+00     0.000000000E+00     0.112971683E+03     0.161459327E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.270526321E+03     0.471887440E+04     0.000000000E+00     0.706963390E+01     0.000000000E+00     0.747164472E+03
       16     0.000000000E+00     0.000000000E+00     0.610628979E+01     0.000000000E+00     0.000000000E+00     0.327303854E+00     0.172107608E+05     0.178574786E+03     0.255580329E+05     0.260717228E+05     0.000000000E+00     0.777974221E+01     0.210673381E+05     0.000000000E+00     0.240944708E+02     0.178267230E+04     0.000000000E+00     0.766135066E+05
       17     0.104826517E+04     0.906677307E+02     0.249586864E+05     0.000000000E+00     0.000000000E+00     0.170688951E+04     0.000000000E+00     0.429271761E+02     0.150684147E+05     0.229549244E+02     0.993160949E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.321589721E+04     0.000000000E+00
       18     0.363857404E-01     0.000000000E+00     0.233187165E+00     0.000000000E+00     0.947271722E+02     0.000000000E+00     0.238896232E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.156787956E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       19     0.515779548E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.127533662E+03     0.000000000E+00     0.000000000E+00     0.115541602E+05     0.118540968E+02     0.686966809E+05     0.623450612E+05     0.786382319E+05     0.951596570E+04     0.000000000E+00     0.209904981E+03     0.000000000E+00     0.000000000E+00     0.775447334E+04
       20     0.574169632E+05     0.239752191E+05     0.104803106E+05     0.000000000E+00     0.000000000E+00     0.598675761E+05     0.298043120E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.494672637E+05     0.770761659E+04     0.609647809E+02     0.607177033E+05     0.787134074E+05     0.000000000E+00     0.000000000E+00     0.174988371E+05
