 175.000  173.000    2.500  0.556078     0.887845     1.5966
 200.000  173.000    2.500  0.443075     0.684593     1.5451
 225.000  173.000    2.500  0.355011     0.546108     1.5383
 250.000  173.000    2.500  0.286119     0.439919     1.5375
 275.000  173.000    2.500  0.231962     0.356422     1.5366
 300.000  173.000    2.500  0.189140     0.290889     1.5380
 325.000  173.000    2.500  0.155082     0.238750     1.5395
 350.000  173.000    2.500  0.127838     0.197025     1.5412
 375.000  173.000    2.500  0.105900     0.163432     1.5433
 400.000  173.000    2.500  0.881405E-01 0.136228     1.5456
 175.000  173.000    5.000  0.159751     0.249785     1.5636
 200.000  173.000    5.000  0.127287     0.192602     1.5131
 225.000  173.000    5.000  0.101988     0.153641     1.5065
 250.000  173.000    5.000  0.821968E-01 0.123766     1.5057
 275.000  173.000    5.000  0.666384E-01 0.100275     1.5048
 300.000  173.000    5.000  0.543363E-01 0.818381E-01 1.5061
 325.000  173.000    5.000  0.445521E-01 0.671695E-01 1.5077
 350.000  173.000    5.000  0.367256E-01 0.554306E-01 1.5093
 375.000  173.000    5.000  0.304231E-01 0.459796E-01 1.5113
 400.000  173.000    5.000  0.253212E-01 0.383262E-01 1.5136
 175.000  173.000    7.500  0.110928     0.164601     1.4839
 200.000  173.000    7.500  0.883855E-01 0.126919     1.4360
 225.000  173.000    7.500  0.708183E-01 0.101245     1.4296
 250.000  173.000    7.500  0.570757E-01 0.815584E-01 1.4290
 275.000  173.000    7.500  0.462723E-01 0.660785E-01 1.4280
 300.000  173.000    7.500  0.377300E-01 0.539291E-01 1.4293
 325.000  173.000    7.500  0.309360E-01 0.442628E-01 1.4308
 350.000  173.000    7.500  0.255015E-01 0.365272E-01 1.4324
 375.000  173.000    7.500  0.211251E-01 0.302993E-01 1.4343
 400.000  173.000    7.500  0.175825E-01 0.252559E-01 1.4364
 175.000  173.000   10.000  0.122864     0.173740     1.4141
 200.000  173.000   10.000  0.978958E-01 0.133966     1.3685
 225.000  173.000   10.000  0.784384E-01 0.106866     1.3624
 250.000  173.000   10.000  0.632171E-01 0.860864E-01 1.3618
 275.000  173.000   10.000  0.512512E-01 0.697471E-01 1.3609
 300.000  173.000   10.000  0.417898E-01 0.569231E-01 1.3621
 325.000  173.000   10.000  0.342648E-01 0.467202E-01 1.3635
 350.000  173.000   10.000  0.282454E-01 0.385551E-01 1.3650
 375.000  173.000   10.000  0.233982E-01 0.319814E-01 1.3668
 400.000  173.000   10.000  0.194744E-01 0.266580E-01 1.3689
 175.000  173.000   12.500  0.160232     0.220706     1.3774
 200.000  173.000   12.500  0.127670     0.170180     1.3330
 225.000  173.000   12.500  0.102295     0.135755     1.3271
 250.000  173.000   12.500  0.824441E-01 0.109358     1.3264
 275.000  173.000   12.500  0.668390E-01 0.886016E-01 1.3256
 300.000  173.000   12.500  0.544998E-01 0.723110E-01 1.3268
 325.000  173.000   12.500  0.446862E-01 0.593500E-01 1.3282
 350.000  173.000   12.500  0.368361E-01 0.489776E-01 1.3296
 375.000  173.000   12.500  0.305146E-01 0.406269E-01 1.3314
 400.000  173.000   12.500  0.253974E-01 0.338644E-01 1.3334
 175.000  173.000   15.000  0.214315     0.291561     1.3604
 200.000  173.000   15.000  0.170763     0.224814     1.3165
 225.000  173.000   15.000  0.136823     0.179337     1.3107
 250.000  173.000   15.000  0.110272     0.144466     1.3101
 275.000  173.000   15.000  0.893992E-01 0.117046     1.3092
 300.000  173.000   15.000  0.728953E-01 0.955254E-01 1.3104
 325.000  173.000   15.000  0.597692E-01 0.784034E-01 1.3118
 350.000  173.000   15.000  0.492694E-01 0.647012E-01 1.3132
 375.000  173.000   15.000  0.408143E-01 0.536695E-01 1.3150
 400.000  173.000   15.000  0.339698E-01 0.447361E-01 1.3169
 175.000  173.000   17.500  0.282127     0.381526     1.3523
 200.000  173.000   17.500  0.224794     0.294185     1.3087
 225.000  173.000   17.500  0.180115     0.234675     1.3029
 250.000  173.000   17.500  0.145163     0.189043     1.3023
 275.000  173.000   17.500  0.117686     0.153162     1.3014
 300.000  173.000   17.500  0.959602E-01 0.125001     1.3026
 325.000  173.000   17.500  0.786808E-01 0.102596     1.3040
 350.000  173.000   17.500  0.648589E-01 0.846658E-01 1.3054
 375.000  173.000   17.500  0.537284E-01 0.702302E-01 1.3071
 400.000  173.000   17.500  0.447182E-01 0.585402E-01 1.3091
 175.000  173.000   20.000  0.362419     0.488609     1.3482
