        1     0.000000000E+00     0.000000000E+00     0.114607511E+03
        2     0.684153325E+02     0.000000000E+00     0.000000000E+00
        3     0.000000000E+00     0.000000000E+00     0.000000000E+00
        4     0.000000000E+00     0.000000000E+00     0.598576523E+05
        5     0.000000000E+00     0.602495045E+03     0.537702511E+03
        6     0.000000000E+00     0.543044797E+04     0.555078796E+04
        7     0.000000000E+00     0.151232367E+03     0.938399123E+03
        8     0.218234962E+04     0.594009645E+03     0.000000000E+00
        9     0.952769700E+02     0.000000000E+00     0.171603615E+05
       10     0.000000000E+00     0.000000000E+00     0.000000000E+00
       11     0.000000000E+00     0.209542368E+05     0.330226780E+01
       12     0.000000000E+00     0.000000000E+00     0.000000000E+00
       13     0.000000000E+00     0.530661120E+04     0.000000000E+00
       14     0.548920291E+02     0.645532329E+04     0.000000000E+00
       15     0.298441415E+05     0.000000000E+00     0.644938286E+03
       16     0.669997779E-06     0.000000000E+00     0.608438309E+05
       17     0.000000000E+00     0.000000000E+00     0.195227632E+04
       18     0.371247411E+05     0.000000000E+00     0.000000000E+00
       19     0.000000000E+00     0.753767216E+04     0.108624201E+05
       20     0.162952532E+02     0.000000000E+00     0.141610580E+05
       21     0.000000000E+00     0.000000000E+00     0.516367770E+05
       22     0.195226772E+01     0.000000000E+00     0.593163672E-03
       23     0.000000000E+00     0.000000000E+00     0.000000000E+00
       24     0.212745600E+02     0.000000000E+00     0.000000000E+00
       25     0.000000000E+00     0.173289492E+05     0.000000000E+00
       26     0.131493085E-04     0.135333827E+00     0.000000000E+00
       27     0.000000000E+00     0.000000000E+00     0.000000000E+00
       28     0.733483654E+05     0.000000000E+00     0.241595340E+04
       29     0.000000000E+00     0.000000000E+00     0.000000000E+00
       30     0.000000000E+00     0.000000000E+00     0.000000000E+00
       31     0.000000000E+00     0.660217886E+04     0.000000000E+00
       32     0.633217679E+05     0.199171102E+05     0.794870331E+03
       33     0.000000000E+00     0.000000000E+00     0.608526635E+05
       34     0.000000000E+00     0.000000000E+00     0.000000000E+00
       35     0.000000000E+00     0.409856240E+05     0.000000000E+00
       36     0.554712405E+03     0.604640230E+05     0.139782735E+04
       37     0.386353588E+04     0.000000000E+00     0.000000000E+00
       38     0.000000000E+00     0.276293992E+05     0.100197230E+00
       39     0.153576820E+05     0.000000000E+00     0.540019570E+05
       40     0.000000000E+00     0.408561061E+04     0.000000000E+00
       41     0.326548784E+04     0.000000000E+00     0.000000000E+00
       42     0.000000000E+00     0.400820839E+05     0.000000000E+00
       43     0.000000000E+00     0.288893596E+02     0.178102447E+05
       44     0.667944290E+02     0.000000000E+00     0.108091200E+03
       45     0.453519484E+05     0.000000000E+00     0.000000000E+00
       46     0.260874547E+00     0.228359633E+03     0.916581609E+05
       47     0.000000000E+00     0.000000000E+00     0.544099082E+05
       48     0.157881337E+04     0.000000000E+00     0.000000000E+00
       49     0.000000000E+00     0.209226492E-02     0.221224414E-02
       50     0.871510138E+05     0.000000000E+00     0.615458773E+03
