        1     0.000000000E+00     0.000000000E+00     0.178106088E-07
        2     0.000000000E+00     0.000000000E+00     0.000000000E+00
        3     0.000000000E+00     0.243537280E-02     0.647856700E-01
        4     0.641839841E-03     0.000000000E+00     0.000000000E+00
        5     0.959062019E-02     0.000000000E+00     0.000000000E+00
        6     0.000000000E+00     0.264056217E-01     0.000000000E+00
        7     0.306333629E-06     0.374734654E-03     0.711360818E-02
        8     0.193332955E-02     0.857677430E-03     0.563294788E-02
        9     0.345455284E-02     0.597075510E-04     0.000000000E+00
       10     0.000000000E+00     0.207199048E-06     0.887031531E-02
       11     0.000000000E+00     0.000000000E+00     0.702920257E-01
       12     0.764646780E-02     0.531398640E-05     0.131330620E-02
       13     0.285644969E-01     0.161880470E-03     0.000000000E+00
       14     0.000000000E+00     0.000000000E+00     0.289199800E-05
       15     0.211215930E-01     0.406569543E-03     0.000000000E+00
       16     0.312597615E-02     0.142416387E-01     0.932886921E-01
       17     0.000000000E+00     0.238604289E-01     0.000000000E+00
       18     0.170095827E-01     0.106797862E-01     0.321709618E-02
       19     0.000000000E+00     0.420454202E-02     0.000000000E+00
       20     0.000000000E+00     0.529179000E-01     0.000000000E+00
       21     0.614878763E-01     0.320446537E-01     0.000000000E+00
       22     0.000000000E+00     0.151934540E-03     0.245539735E-03
       23     0.394680991E-04     0.000000000E+00     0.778137174E-07
       24     0.782789155E-02     0.875143014E-01     0.000000000E+00
       25     0.150721225E-02     0.655625005E-01     0.000000000E+00
       26     0.000000000E+00     0.000000000E+00     0.000000000E+00
       27     0.000000000E+00     0.000000000E+00     0.000000000E+00
       28     0.144322102E-04     0.213123653E-02     0.425522262E-01
       29     0.548800619E-01     0.100067869E-03     0.334035228E-04
       30     0.000000000E+00     0.270456623E-03     0.254842021E-01
       31     0.718430130E-05     0.000000000E+00     0.389199569E-04
       32     0.242738967E-03     0.000000000E+00     0.000000000E+00
       33     0.538432191E-01     0.403207076E-02     0.982371427E-04
       34     0.000000000E+00     0.263923472E-07     0.000000000E+00
       35     0.228551280E-02     0.949532416E-02     0.906898254E-01
       36     0.000000000E+00     0.000000000E+00     0.000000000E+00
       37     0.000000000E+00     0.000000000E+00     0.000000000E+00
       38     0.000000000E+00     0.000000000E+00     0.764716734E-05
       39     0.923302087E-01     0.254456411E-05     0.000000000E+00
       40     0.000000000E+00     0.000000000E+00     0.119246891E-02
       41     0.639779952E-04     0.000000000E+00     0.161364762E-01
       42     0.558245099E-02     0.000000000E+00     0.000000000E+00
       43     0.000000000E+00     0.000000000E+00     0.000000000E+00
       44     0.920190235E-01     0.000000000E+00     0.931678710E-01
       45     0.811025121E-01     0.155905622E-03     0.110264914E-05
       46     0.802200629E-01     0.000000000E+00     0.000000000E+00
       47     0.000000000E+00     0.628021151E-03     0.952496882E-01
       48     0.000000000E+00     0.257944853E-07     0.000000000E+00
       49     0.000000000E+00     0.000000000E+00     0.000000000E+00
       50     0.000000000E+00     0.000000000E+00     0.000000000E+00
