  4.  4.  0.0004
  5.  4.  0.0004
  5.  5.  0.0004
  6.  4.  0.0004
  6.  5.  0.0004
  6.  6.  0.0004
  7.  4.  0.0004
  7.  5.  0.0004
  7.  6.  0.0004
  7.  7.  0.0004
  8.  4.  0.0004
  8.  5.  0.0004
  8.  6.  0.0004
  8.  7.  0.0004
  8.  8.  0.0003
  9.  4.  0.0004
  9.  5.  0.0004
  9.  6.  0.0004
  9.  7.  0.0004
  9.  8.  0.0003
  9.  9.  0.0003
  10.  4.  0.0005
  10.  5.  0.0005
  10.  6.  0.0005
  10.  7.  0.0005
  10.  8.  0.0004
  10.  9.  0.0004
  10.  10.  0.0003
  11.  4.  0.0033
  11.  5.  0.0034
  11.  6.  0.0035
  11.  7.  0.0035
  11.  8.  0.0034
  11.  9.  0.0032
  11.  10.  0.0031
  11.  11.  0.0032
  12.  4.  0.0034
  12.  5.  0.0034
  12.  6.  0.0034
  12.  7.  0.0034
  12.  8.  0.0034
  12.  9.  0.0033
  12.  10.  0.0031
  12.  11.  0.0032
  12.  12.  0.0033
  13.  4.  0.0033
  13.  5.  0.0034
  13.  6.  0.0035
  13.  7.  0.0034
  13.  8.  0.0031
  13.  9.  0.0032
  13.  10.  0.0031
  13.  11.  0.0032
  13.  12.  0.0033
  13.  13.  0.0032
  14.  4.  0.0034
  14.  5.  0.0035
  14.  6.  0.0035
  14.  7.  0.0034
  14.  8.  0.0033
  14.  9.  0.0032
  14.  10.  0.0032
  14.  11.  0.0033
  14.  12.  0.0034
  14.  13.  0.0036
  14.  14.  0.0037
  15.  4.  0.0037
  15.  5.  0.0036
  15.  6.  0.0036
  15.  7.  0.0035
  15.  8.  0.0033
  15.  9.  0.0032
  15.  10.  0.0032
  15.  11.  0.0034
  15.  12.  0.0035
  15.  13.  0.0037
  15.  14.  0.0034
  15.  15.  0.0032
  16.  4.  0.0035
  16.  5.  0.0035
  16.  6.  0.0033
  16.  7.  0.0032
  16.  8.  0.0031
  16.  9.  0.0032
  16.  10.  0.0033
  16.  11.  0.0034
  16.  12.  0.0036
  16.  13.  0.0033
  16.  14.  0.0035
  16.  15.  0.0034
  16.  16.  0.0035
  17.  4.  0.0034
  17.  5.  0.0033
  17.  6.  0.0032
  17.  7.  0.0031
  17.  8.  0.0031
  17.  9.  0.0033
  17.  10.  0.0033
  17.  11.  0.0034
  17.  12.  0.0034
  17.  13.  0.0034
  17.  14.  0.0036
  17.  15.  0.0034
  17.  16.  0.0035
  17.  17.  0.0036
  18.  4.  0.0033
  18.  5.  0.0031
  18.  6.  0.0032
  18.  7.  0.0032
  18.  8.  0.0033
  18.  9.  0.0034
  18.  10.  0.0034
  18.  11.  0.0033
  18.  12.  0.0034
  18.  13.  0.0035
  18.  14.  0.0032
  18.  15.  0.0035
  18.  16.  0.0036
  18.  17.  0.0037
  18.  18.  0.0038
  19.  4.  0.0031
  19.  5.  0.0032
  19.  6.  0.0033
  19.  7.  0.0034
  19.  8.  0.0035
  19.  9.  0.0034
  19.  10.  0.0032
  19.  11.  0.0034
  19.  12.  0.0035
  19.  13.  0.0036
  19.  14.  0.0032
  19.  15.  0.0036
  19.  16.  0.0036
  19.  17.  0.0037
  19.  18.  0.0038
  19.  19.  0.0039
  20.  4.  0.0032
  20.  5.  0.0033
  20.  6.  0.0033
  20.  7.  0.0034
  20.  8.  0.0035
  20.  9.  0.0033
  20.  10.  0.0035
  20.  11.  0.0036
  20.  12.  0.0037
  20.  13.  0.0037
  20.  14.  0.0037
  20.  15.  0.0037
  20.  16.  0.0037
  20.  17.  0.0037
  20.  18.  0.0038
  20.  19.  0.0039
  20.  20.  0.004
  21.  4.  0.0033
  21.  5.  0.0034
  21.  6.  0.0034
  21.  7.  0.0036
  21.  8.  0.0034
  21.  9.  0.0034
  21.  10.  0.0036
  21.  11.  0.0037
  21.  12.  0.0037
  21.  13.  0.0037
  21.  14.  0.0038
  21.  15.  0.0038
  21.  16.  0.0038
  21.  17.  0.0038
  21.  18.  0.0039
  21.  19.  0.0039
  21.  20.  0.004
  21.  21.  0.0041
  22.  4.  0.0036
  22.  5.  0.0034
  22.  6.  0.0036
  22.  7.  0.0034
  22.  8.  0.0035
  22.  9.  0.0035
  22.  10.  0.0037
  22.  11.  0.0037
  22.  12.  0.0038
  22.  13.  0.0039
  22.  14.  0.0038
  22.  15.  0.0039
  22.  16.  0.0039
  22.  17.  0.0039
  22.  18.  0.0039
  22.  19.  0.004
  22.  20.  0.004
  22.  21.  0.0041
  22.  22.  0.0042
  23.  4.  0.0037
  23.  5.  0.0036
  23.  6.  0.0035
  23.  7.  0.0036
  23.  8.  0.0036
  23.  9.  0.0036
  23.  10.  0.0037
  23.  11.  0.0038
  23.  12.  0.004
  23.  13.  0.0039
  23.  14.  0.0039
  23.  15.  0.0039
  23.  16.  0.0039
  23.  17.  0.004
  23.  18.  0.004
  23.  19.  0.0041
  23.  20.  0.0041
  23.  21.  0.0042
  23.  22.  0.0042
  23.  23.  0.0043
  24.  4.  0.0038
  24.  5.  0.0036
  24.  6.  0.0036
  24.  7.  0.0037
  24.  8.  0.0037
  24.  9.  0.0038
  24.  10.  0.0038
  24.  11.  0.004
  24.  12.  0.004
  24.  13.  0.0039
  24.  14.  0.0039
  24.  15.  0.004
  24.  16.  0.004
  24.  17.  0.004
  24.  18.  0.0041
  24.  19.  0.0042
  24.  20.  0.0042
  24.  21.  0.0042
  24.  22.  0.0042
  24.  23.  0.0043
  24.  24.  0.0044
  25.  4.  0.0038
  25.  5.  0.0037
  25.  6.  0.0038
  25.  7.  0.0038
  25.  8.  0.0038
  25.  9.  0.0039
  25.  10.  0.0039
  25.  11.  0.0042
  25.  12.  0.0041
  25.  13.  0.004
  25.  14.  0.004
  25.  15.  0.0043
  25.  16.  0.0042
  25.  17.  0.0041
  25.  18.  0.0042
  25.  19.  0.0042
  25.  20.  0.0043
  25.  21.  0.0042
  25.  22.  0.0043
  25.  23.  0.0043
  25.  24.  0.0044
  25.  25.  0.0046
  26.  4.  0.0043
  26.  5.  0.0041
  26.  6.  0.0037
  26.  7.  0.0038
  26.  8.  0.0039
  26.  9.  0.0039
  26.  10.  0.004
  26.  11.  0.0042
  26.  12.  0.0041
  26.  13.  0.0041
  26.  14.  0.0042
  26.  15.  0.0042
  26.  16.  0.0043
  26.  17.  0.0043
  26.  18.  0.0044
  26.  19.  0.0045
  26.  20.  0.0044
  26.  21.  0.0045
  26.  22.  0.0046
  26.  23.  0.0046
  26.  24.  0.0047
  26.  25.  0.0047
  26.  26.  0.0047
  27.  4.  0.0047
  27.  5.  0.0046
  27.  6.  0.0044
  27.  7.  0.0044
  27.  8.  0.0039
