  10.  4.  0.0006
  10.  5.  0.0006
  10.  6.  0.0006
  10.  7.  0.0006
  10.  8.  0.0006
  10.  9.  0.0006
  10.  10.  0.0006
  11.  4.  0.0069
  11.  5.  0.0066
  11.  6.  0.0066
  11.  7.  0.0065
  11.  8.  0.0065
  11.  9.  0.0065
  11.  10.  0.0065
  11.  11.  0.0065
  12.  4.  0.007
  12.  5.  0.0067
  12.  6.  0.0066
  12.  7.  0.0066
  12.  8.  0.0065
  12.  9.  0.0065
  12.  10.  0.0019
  12.  11.  0.0019
  12.  12.  0.0019
  13.  4.  0.0082
  13.  5.  0.0077
  13.  6.  0.0076
  13.  7.  0.0064
  13.  8.  0.0064
  13.  9.  0.0059
  13.  10.  0.0031
  13.  11.  0.0032
  13.  12.  0.0033
  13.  13.  0.0025
  14.  4.  0.0053
  14.  5.  0.005
  14.  6.  0.005
  14.  7.  0.0035
  14.  8.  0.0041
  14.  9.  0.004
  14.  10.  0.0025
  14.  11.  0.0025
  14.  12.  0.0025
  14.  13.  0.0021
  14.  14.  0.0017
  15.  4.  0.0038
  15.  5.  0.0034
  15.  6.  0.0036
  15.  7.  0.0029
  15.  8.  0.0035
  15.  9.  0.0029
  15.  10.  0.0021
  15.  11.  0.002
  15.  12.  0.002
  15.  13.  0.0017
  15.  14.  0.0015
  15.  15.  0.0014
  16.  4.  0.0031
  16.  5.  0.003
  16.  6.  0.0028
  16.  7.  0.0024
  16.  8.  0.0027
  16.  9.  0.0026
  16.  10.  0.0017
  16.  11.  0.0018
  16.  12.  0.0017
  16.  13.  0.0016
  16.  14.  0.0014
  16.  15.  0.0012
  16.  16.  0.0011
  17.  4.  0.0028
  17.  5.  0.0024
  17.  6.  0.0024
  17.  7.  0.0021
  17.  8.  0.0022
  17.  9.  0.0021
  17.  10.  0.0016
  17.  11.  0.0015
  17.  12.  0.0016
  17.  13.  0.0013
  17.  14.  0.0012
  17.  15.  0.0012
  17.  16.  0.0011
  17.  17.  0.0012
  18.  4.  0.0022
  18.  5.  0.0021
  18.  6.  0.0021
  18.  7.  0.0021
  18.  8.  0.0018
  18.  9.  0.0018
  18.  10.  0.0013
  18.  11.  0.0014
  18.  12.  0.0014
  18.  13.  0.0013
  18.  14.  0.0012
  18.  15.  0.0011
  18.  16.  0.0013
  18.  17.  0.0013
  18.  18.  0.0012
  19.  4.  0.0021
  19.  5.  0.0018
  19.  6.  0.0019
  19.  7.  0.0018
  19.  8.  0.0015
  19.  9.  0.0015
  19.  10.  0.0012
  19.  11.  0.0013
  19.  12.  0.0012
  19.  13.  0.0012
  19.  14.  0.0012
  19.  15.  0.0012
  19.  16.  0.0013
  19.  17.  0.0013
  19.  18.  0.0014
  19.  19.  0.0014
  20.  4.  0.0019
  20.  5.  0.0016
  20.  6.  0.0017
  20.  7.  0.0014
  20.  8.  0.0014
  20.  9.  0.0014
  20.  10.  0.0011
  20.  11.  0.0012
  20.  12.  0.0012
  20.  13.  0.0012
  20.  14.  0.0012
  20.  15.  0.0013
  20.  16.  0.0013
  20.  17.  0.0013
  20.  18.  0.0014
  20.  19.  0.0014
  20.  20.  0.0015
  21.  4.  0.0019
  21.  5.  0.0016
  21.  6.  0.0015
  21.  7.  0.0016
  21.  8.  0.0014
  21.  9.  0.0015
  21.  10.  0.0013
  21.  11.  0.0012
  21.  12.  0.0013
  21.  13.  0.0013
  21.  14.  0.0013
  21.  15.  0.0013
  21.  16.  0.0013
  21.  17.  0.0014
  21.  18.  0.0015
  21.  19.  0.0016
  21.  20.  0.0014
  21.  21.  0.0015
  22.  4.  0.0019
  22.  5.  0.0016
  22.  6.  0.0016
  22.  7.  0.0016
  22.  8.  0.0014
  22.  9.  0.0016
  22.  10.  0.0012
  22.  11.  0.0013
  22.  12.  0.0013
  22.  13.  0.0013
  22.  14.  0.0013
  22.  15.  0.0014
  22.  16.  0.0014
  22.  17.  0.0014
  22.  18.  0.0015
  22.  19.  0.0016
  22.  20.  0.0014
  22.  21.  0.0015
  22.  22.  0.0015
  23.  4.  0.0018
  23.  5.  0.0017
  23.  6.  0.0015
  23.  7.  0.0015
  23.  8.  0.0015
  23.  9.  0.0015
  23.  10.  0.0013
  23.  11.  0.0013
  23.  12.  0.0013
  23.  13.  0.0014
  23.  14.  0.0014
  23.  15.  0.0015
  23.  16.  0.0015
  23.  17.  0.0016
  23.  18.  0.0016
  23.  19.  0.0016
