        1     0.897758843E+05     0.228571541E+05     0.000000000E+00     0.000000000E+00     0.171043323E+05     0.826348507E+03     0.777692765E+01     0.509399915E+02     0.225729232E+03     0.581797714E+05     0.620092377E+05     0.693718976E+05     0.000000000E+00     0.000000000E+00     0.590222372E+03     0.815198863E+04     0.197386445E+04     0.475056911E+04
        2     0.932490339E+05     0.666254028E+03     0.989921734E+04     0.000000000E+00     0.879964431E+05     0.176077281E+03     0.000000000E+00     0.381047906E+05     0.284003354E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.853599003E+05     0.785535807E+05     0.425529980E+04     0.000000000E+00     0.000000000E+00
        3     0.000000000E+00     0.142198409E+05     0.000000000E+00     0.000000000E+00     0.275466516E-01     0.000000000E+00     0.313571447E+05     0.000000000E+00     0.000000000E+00     0.519080915E+01     0.000000000E+00     0.430160674E+05     0.566397057E+02     0.177852447E+02     0.000000000E+00     0.000000000E+00     0.819768458E+05     0.505429847E+00
        4     0.000000000E+00     0.000000000E+00     0.872010951E+03     0.000000000E+00     0.382762437E+05     0.686057132E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.436676681E+03     0.293540885E+04     0.000000000E+00     0.000000000E+00     0.426183252E+04     0.222782652E+03     0.545248364E+05     0.000000000E+00     0.288227480E+03
        5     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.132591843E+05     0.000000000E+00     0.445012517E+04     0.632386271E+05     0.514889047E+01     0.519646492E+01     0.652160650E+03     0.000000000E+00     0.121956355E+03     0.322847579E+05     0.612341362E+04     0.145346785E-01     0.000000000E+00
        6     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.435710546E+05     0.159575101E+03     0.448046029E+04     0.124396614E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.720724294E+02     0.000000000E+00     0.824413054E+05     0.000000000E+00     0.355922649E+03     0.000000000E+00     0.231122527E+05
        7     0.000000000E+00     0.478222210E+05     0.398502251E+04     0.206857984E+04     0.000000000E+00     0.515592270E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.177774023E+05     0.000000000E+00     0.361698229E+05     0.288075593E+03     0.102396934E+02     0.000000000E+00     0.272470416E+04     0.000000000E+00     0.000000000E+00
        8     0.185435933E+04     0.408434416E+05     0.000000000E+00     0.212836113E+05     0.595639833E+04     0.324062335E+04     0.731455337E+03     0.421844759E+01     0.292873675E+05     0.000000000E+00     0.000000000E+00     0.371784285E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.166725434E+01     0.000000000E+00     0.000000000E+00
        9     0.756847177E+04     0.000000000E+00     0.000000000E+00     0.477829214E+05     0.402247165E+04     0.110548649E-03     0.000000000E+00     0.167431753E+05     0.590150945E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.472924960E+03     0.153470263E+05     0.000000000E+00     0.161769875E+02
       10     0.789277857E+05     0.435740131E+04     0.000000000E+00     0.777728780E+04     0.205348433E+01     0.116200578E+04     0.000000000E+00     0.780546586E+04     0.000000000E+00     0.314780381E+03     0.000000000E+00     0.604879657E+03     0.105225481E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.138275276E-02     0.857315569E+04
       11     0.000000000E+00     0.000000000E+00     0.245268491E+04     0.000000000E+00     0.000000000E+00     0.826641500E+05     0.870046239E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.378802737E+04     0.000000000E+00     0.555146104E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.480048075E+04     0.000000000E+00
       12     0.000000000E+00     0.000000000E+00     0.503290156E+04     0.567615570E-03     0.000000000E+00     0.282098367E+04     0.109845854E-01     0.567443989E+01     0.000000000E+00     0.186915590E+02     0.177612423E+05     0.211481720E+02     0.669602235E+05     0.000000000E+00     0.815966131E+02     0.779340780E+05     0.414998632E+04     0.000000000E+00
       13     0.818062565E+05     0.000000000E+00     0.287220895E+05     0.000000000E+00     0.226201385E+03     0.324870560E-02     0.244391922E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.365794868E-11     0.497558116E+05     0.000000000E+00     0.296962334E+03     0.000000000E+00     0.108601695E+05     0.000000000E+00     0.000000000E+00
       14     0.000000000E+00     0.000000000E+00     0.712916395E+01     0.721060398E+04     0.436738483E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.554856785E+03     0.104437712E+04     0.213421051E+05     0.170840089E+05     0.331582922E+01     0.593741231E+03     0.000000000E+00     0.000000000E+00
