        1     0.000000000E+00     0.143784935E+05     0.449286618E+04
        2     0.000000000E+00     0.145383237E+04     0.251445543E+05
        3     0.795070458E+05     0.314976328E+01     0.000000000E+00
        4     0.801567597E+03     0.000000000E+00     0.380502365E+04
        5     0.000000000E+00     0.421258643E-02     0.341016624E+05
        6     0.188065716E+04     0.000000000E+00     0.485155471E+05
        7     0.000000000E+00     0.000000000E+00     0.346918890E+03
        8     0.123463582E+04     0.633092385E+05     0.000000000E+00
        9     0.000000000E+00     0.608031831E+04     0.715950621E+05
       10     0.000000000E+00     0.542554006E+05     0.428995136E+04
       11     0.000000000E+00     0.000000000E+00     0.993917299E+05
       12     0.151618298E-02     0.118426179E+05     0.301007360E+02
       13     0.124114921E+02     0.191045861E+02     0.000000000E+00
       14     0.000000000E+00     0.140326983E+03     0.000000000E+00
       15     0.000000000E+00     0.275601681E+03     0.000000000E+00
       16     0.727018356E+04     0.000000000E+00     0.156296157E+05
       17     0.000000000E+00     0.241894303E+02     0.104284309E+03
       18     0.000000000E+00     0.000000000E+00     0.000000000E+00
       19     0.264468856E+01     0.536978756E+04     0.785760145E+05
       20     0.260334014E+03     0.688095746E+04     0.232933581E+02
       21     0.222060421E+05     0.806122651E+05     0.147732386E+05
       22     0.379378364E+05     0.123214169E+05     0.255851777E+04
       23     0.000000000E+00     0.000000000E+00     0.464879383E+04
       24     0.000000000E+00     0.448286423E+05     0.507245682E+04
       25     0.000000000E+00     0.000000000E+00     0.000000000E+00
       26     0.000000000E+00     0.612899408E+00     0.387030312E+05
       27     0.663024197E+02     0.359045637E+02     0.000000000E+00
       28     0.329115070E+03     0.000000000E+00     0.412808161E+02
       29     0.433762906E-03     0.540819576E+02     0.000000000E+00
       30     0.361795206E+05     0.000000000E+00     0.000000000E+00
       31     0.124132435E+04     0.891836717E+04     0.000000000E+00
       32     0.325591012E+05     0.000000000E+00     0.485728914E+03
       33     0.000000000E+00     0.218381752E-01     0.000000000E+00
       34     0.000000000E+00     0.000000000E+00     0.000000000E+00
       35     0.125179587E+02     0.455057238E+05     0.558915025E+04
       36     0.462410117E+00     0.702224647E+04     0.798082388E-01
       37     0.753922380E+03     0.000000000E+00     0.000000000E+00
       38     0.000000000E+00     0.700893653E+00     0.000000000E+00
       39     0.000000000E+00     0.000000000E+00     0.178066330E+03
       40     0.000000000E+00     0.000000000E+00     0.000000000E+00
       41     0.709112418E+05     0.318154214E+05     0.000000000E+00
       42     0.000000000E+00     0.000000000E+00     0.337335909E+03
       43     0.000000000E+00     0.000000000E+00     0.511059480E+03
       44     0.000000000E+00     0.000000000E+00     0.000000000E+00
       45     0.744998192E+05     0.000000000E+00     0.305028183E+03
       46     0.000000000E+00     0.181028156E+04     0.192317495E+05
       47     0.941799967E+04     0.000000000E+00     0.000000000E+00
       48     0.000000000E+00     0.529181586E+03     0.374464851E+05
       49     0.000000000E+00     0.438259824E+01     0.000000000E+00
       50     0.000000000E+00     0.131385660E+05     0.127850323E+00
