        1     0.000000000E+00     0.000000000E+00     0.467180391E-02     0.327901944E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.450760744E-06     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.504361190E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.478326942E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
        2     0.000000000E+00     0.789554852E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.521359259E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
        3     0.990845058E-01     0.255722950E-01     0.865249524E-06     0.000000000E+00     0.000000000E+00     0.178321866E-01     0.000000000E+00     0.000000000E+00     0.157533105E-01     0.477969045E-01     0.131521277E-06     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.278518811E-02     0.000000000E+00     0.101977316E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.102397200E-06     0.000000000E+00     0.000000000E+00
        4     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
        5     0.000000000E+00     0.342890749E-01     0.508743342E-02     0.000000000E+00     0.000000000E+00     0.742893517E-03     0.225996606E-01     0.399353938E-06     0.000000000E+00     0.000000000E+00     0.465692096E-03     0.434054264E-01     0.000000000E+00     0.496940026E-05     0.000000000E+00     0.754268409E-01     0.000000000E+00     0.503611989E-03     0.214908129E-03     0.000000000E+00     0.000000000E+00     0.118809877E-04     0.754017338E-03     0.000000000E+00
        6     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.194083109E-06     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.275713889E-04     0.000000000E+00     0.000000000E+00     0.689335798E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.215961189E-01     0.633745952E-01     0.334200057E-01     0.648887280E-05
        7     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.521612760E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.129588844E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.113312229E-01     0.261290177E-03     0.523678640E-01     0.000000000E+00
        8     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.313318864E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.450812562E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00
        9     0.000000000E+00     0.000000000E+00     0.161811584E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.346118633E-05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.824930700E-04     0.000000000E+00
       10     0.716592801E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.515141756E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.526585854E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
