        1       -1       -1       -1
        2        0        1       -1
        3        1        1       -1
        4        1       -1        1
        5        0        0        0
        6       -1        0        0
        7       -1       -1       -1
        8        1       -1        0
        9        0        1        0
       10        1        0        0
       11        1        0        0
       12        0        0        1
       13        1        1        1
       14        0        1        0
       15        0       -1        0
       16        0        0        0
       17        0        0        1
       18       -1        0        0
       19        0        0        0
       20        0        0        0
       21        0       -1       -1
       22        1       -1        0
       23        0        0        1
       24        0        0        0
       25        0        0        1
       26       -1       -1        0
       27        0        0       -1
       28       -1        0        0
       29        0        1       -1
       30        1       -1       -1
       31        0        1        0
       32       -1        1        1
       33        0       -1        1
       34        1        0        0
       35       -1        1        0
       36        0        0        0
       37       -1        1       -1
       38        0       -1        1
       39        0        0        0
       40        1        0       -1
       41        0        0       -1
       42        0        0       -1
       43        1        0        0
       44       -1        1        0
       45       -1        0        0
       46       -1        0        0
       47        0       -1        0
       48       -1        1       -1
       49       -1        1        0
       50        0        0        1
