        1     0.815198863E+04     0.197386445E+04     0.475056911E+04
        2     0.425529980E+04     0.000000000E+00     0.000000000E+00
        3     0.000000000E+00     0.819768458E+05     0.505429847E+00
        4     0.545248364E+05     0.000000000E+00     0.288227480E+03
        5     0.612341362E+04     0.145346785E-01     0.000000000E+00
        6     0.355922649E+03     0.000000000E+00     0.231122527E+05
        7     0.272470416E+04     0.000000000E+00     0.000000000E+00
        8     0.166725434E+01     0.000000000E+00     0.000000000E+00
        9     0.153470263E+05     0.000000000E+00     0.161769875E+02
       10     0.000000000E+00     0.138275276E-02     0.857315569E+04
       11     0.000000000E+00     0.480048075E+04     0.000000000E+00
       12     0.779340780E+05     0.414998632E+04     0.000000000E+00
       13     0.108601695E+05     0.000000000E+00     0.000000000E+00
       14     0.593741231E+03     0.000000000E+00     0.000000000E+00
       15     0.152829445E+05     0.917584382E+05     0.547786254E+01
       16     0.544120144E+05     0.000000000E+00     0.446431584E+03
       17     0.000000000E+00     0.000000000E+00     0.400808648E+05
       18     0.000000000E+00     0.000000000E+00     0.367370335E-04
       19     0.000000000E+00     0.000000000E+00     0.426961924E+03
       20     0.253317840E+01     0.000000000E+00     0.000000000E+00
       21     0.000000000E+00     0.831075029E+01     0.000000000E+00
       22     0.399805164E+05     0.000000000E+00     0.733677182E-01
       23     0.000000000E+00     0.000000000E+00     0.430060674E+05
       24     0.412314137E+04     0.000000000E+00     0.000000000E+00
       25     0.409618329E-02     0.000000000E+00     0.000000000E+00
       26     0.241513029E+04     0.000000000E+00     0.120200408E+04
       27     0.000000000E+00     0.449741125E+01     0.000000000E+00
       28     0.000000000E+00     0.347679595E+04     0.000000000E+00
       29     0.000000000E+00     0.000000000E+00     0.228658158E+03
       30     0.000000000E+00     0.000000000E+00     0.143849224E-02
       31     0.000000000E+00     0.000000000E+00     0.128203141E+00
       32     0.000000000E+00     0.000000000E+00     0.583378093E+05
       33     0.000000000E+00     0.576453662E+02     0.242532209E+05
       34     0.109891861E-01     0.313995691E+05     0.168918265E+05
       35     0.793317425E+02     0.672445205E+05     0.700175505E+04
       36     0.000000000E+00     0.971093797E+04     0.000000000E+00
       37     0.218913370E+02     0.166129980E+05     0.000000000E+00
       38     0.261081141E+01     0.457722490E+04     0.234294993E+03
       39     0.000000000E+00     0.000000000E+00     0.931275218E-15
       40     0.437284865E+02     0.000000000E+00     0.000000000E+00
       41     0.000000000E+00     0.671624420E+05     0.444125735E+04
       42     0.000000000E+00     0.142426916E+05     0.103977875E+05
       43     0.441784309E+05     0.000000000E+00     0.505856143E-01
       44     0.000000000E+00     0.146005673E-05     0.000000000E+00
       45     0.000000000E+00     0.000000000E+00     0.000000000E+00
       46     0.214190459E+02     0.414028602E+05     0.000000000E+00
       47     0.000000000E+00     0.000000000E+00     0.000000000E+00
       48     0.649564681E+05     0.196879967E+04     0.000000000E+00
       49     0.000000000E+00     0.000000000E+00     0.000000000E+00
       50     0.000000000E+00     0.000000000E+00     0.000000000E+00
