  8.  4.  0.0006
  9.  4.  0.0006
  10.  4.  0.0004
  10.  5.  0.0006
  11.  4.  0.0016
  11.  5.  0.0094
  12.  4.  0.0016
  12.  5.  0.0016
  12.  6.  0.0094
  13.  4.  0.0016
  13.  5.  0.0015
  13.  6.  0.0104
  14.  4.  0.0016
  14.  5.  0.0016
  14.  6.  0.0016
  14.  7.  0.0094
  15.  4.  0.0017
  15.  5.  0.0016
  15.  6.  0.0016
  15.  7.  0.0094
  16.  4.  0.0015
  16.  5.  0.0015
  16.  6.  0.0017
  16.  7.  0.0016
  16.  8.  0.0091
  17.  4.  0.0016
  17.  5.  0.0016
  17.  6.  0.0015
  17.  7.  0.0017
  17.  8.  0.01
  18.  4.  0.0017
  18.  5.  0.0017
  18.  6.  0.0017
  18.  7.  0.0016
  18.  8.  0.0017
  18.  9.  0.0094
  19.  4.  0.0017
  19.  5.  0.0017
  19.  6.  0.0016
  19.  7.  0.0017
  19.  8.  0.0017
  19.  9.  0.0095
  20.  4.  0.0017
  20.  5.  0.0017
  20.  6.  0.0017
  20.  7.  0.0018
  20.  8.  0.0018
  20.  9.  0.0017
  20.  10.  0.0105
  21.  4.  0.0017
  21.  5.  0.0017
  21.  6.  0.0017
  21.  7.  0.0018
  21.  8.  0.0019
  21.  9.  0.0017
  21.  10.  0.0104
  22.  4.  0.0017
  22.  5.  0.0018
  22.  6.  0.0018
  22.  7.  0.0019
  22.  8.  0.0018
  22.  9.  0.0018
  22.  10.  0.0018
  22.  11.  0.0112
  23.  4.  0.0018
  23.  5.  0.0017
  23.  6.  0.0019
  23.  7.  0.0018
  23.  8.  0.0018
  23.  9.  0.0019
  23.  10.  0.0018
  23.  11.  0.0112
  24.  4.  0.0019
  24.  5.  0.0019
  24.  6.  0.0019
  24.  7.  0.0018
  24.  8.  0.0018
  24.  9.  0.0019
  24.  10.  0.0019
  24.  11.  0.0019
  24.  12.  0.0105
  25.  4.  0.0019
  25.  5.  0.0018
  25.  6.  0.0019
  25.  7.  0.0019
  25.  8.  0.0019
