2000 100 1.711 1.906 173.3 4.8
2000 110 1.298 1.451 173.3 4.8
2000 120 1.003 1.125 173.3 4.8
2000 130 0.786 0.885 173.3 4.8
2000 140 0.624 0.705 173.3 4.8
2000 150 0.501 0.568 173.3 4.8
2000 160 0.401 0.456 173.3 4.8
2000 170 0.318 0.363 173.3 4.8
2000 180 0.258 0.295 173.3 4.8
2000 190 0.210 0.241 173.3 4.8
2000 200 0.174 0.200 173.3 4.8
2000 210 0.146 0.169 173.3 4.8
2000 220 0.123 0.143 173.3 4.8
2000 230 0.105 0.122 173.3 4.8
2000 240 0.090 0.105 173.3 4.8
2000 250 0.077 0.091 173.3 4.8
2000 260 0.067 0.079 173.3 4.8
2000 270 0.058 0.069 173.3 4.8
2000 280 0.051 0.061 173.3 4.8
2000 290 0.045 0.054 173.3 4.8
2000 300 0.040 0.048 173.3 4.8
2000 310 0.036 0.043 173.3 4.8
2000 320 0.033 0.039 173.3 4.8
2000 325 0.031 0.038 173.3 4.8
2000 330 0.030 0.036 173.3 4.8
2000 335 0.029 0.035 173.3 4.8
2000 340 0.028 0.034 173.3 4.8
2000 345 0.027 0.033 173.3 4.8
2000 350 0.027 0.033 173.3 4.8
2000 355 0.027 0.033 173.3 4.8
2000 360 0.026 0.032 173.3 4.8
2000 380 0.022 0.027 173.3 4.8
2000 400 0.018 0.022 173.3 4.8
2000 420 0.013 0.017 173.3 4.8
2000 440 0.010 0.013 173.3 4.8
2000 460 0.007 0.009 173.3 4.8
2000 480 0.005 0.007 173.3 4.8
2000 500 0.004 0.005 173.3 4.8
2000 520 0.003 0.004 173.3 4.8
2000 540 0.002 0.003 173.3 4.8
2000 560 0.001 0.002 173.3 4.8
2000 580 0.001 0.001 173.3 4.8
2000 600 0.001 0.001 173.3 4.8
2000 620 0.001 0.001 173.3 4.8
2000 640 0.000 0.001 173.3 4.8
2000 660 0.000 0.000 173.3 4.8
2000 680 0.000 0.000 173.3 4.8
2000 700 0.000 0.000 173.3 4.8
2000 720 0.000 0.000 173.3 4.8
2000 740 0.000 0.000 173.3 4.8
2000 760 0.000 0.000 173.3 4.8
2250 100 2.274 2.517 173.3 4.8
2250 110 1.744 1.937 173.3 4.8
2250 120 1.362 1.518 173.3 4.8
2250 130 1.080 1.207 173.3 4.8
2250 140 0.866 0.971 173.3 4.8
2250 150 0.702 0.790 173.3 4.8
2250 160 0.568 0.641 173.3 4.8
2250 170 0.455 0.515 173.3 4.8
2250 180 0.372 0.423 173.3 4.8
2250 190 0.307 0.349 173.3 4.8
