2000 100 1.717 1.911 173.3 4.8
2000 110 1.303 1.456 173.3 4.8
2000 120 1.007 1.129 173.3 4.8
2000 130 0.790 0.889 173.3 4.8
2000 140 0.627 0.709 173.3 4.8
2000 150 0.504 0.571 173.3 4.8
2000 160 0.403 0.459 173.3 4.8
2000 170 0.320 0.365 173.3 4.8
2000 180 0.260 0.297 173.3 4.8
2000 190 0.212 0.243 173.3 4.8
2000 200 0.175 0.202 173.3 4.8
2000 210 0.147 0.170 173.3 4.8
2000 220 0.124 0.144 173.3 4.8
2000 230 0.106 0.123 173.3 4.8
2000 240 0.091 0.106 173.3 4.8
2000 250 0.078 0.092 173.3 4.8
2000 260 0.068 0.080 173.3 4.8
2000 270 0.059 0.070 173.3 4.8
2000 280 0.052 0.061 173.3 4.8
2000 290 0.046 0.054 173.3 4.8
2000 300 0.041 0.049 173.3 4.8
2000 310 0.036 0.044 173.3 4.8
2000 320 0.033 0.040 173.3 4.8
2000 325 0.031 0.038 173.3 4.8
2000 330 0.030 0.036 173.3 4.8
2000 335 0.029 0.035 173.3 4.8
2000 340 0.028 0.034 173.3 4.8
2000 345 0.027 0.033 173.3 4.8
2000 350 0.027 0.033 173.3 4.8
2000 355 0.027 0.033 173.3 4.8
2000 360 0.026 0.032 173.3 4.8
2000 380 0.022 0.028 173.3 4.8
2000 400 0.018 0.022 173.3 4.8
2000 420 0.013 0.017 173.3 4.8
2000 440 0.010 0.013 173.3 4.8
2000 460 0.007 0.009 173.3 4.8
2000 480 0.005 0.007 173.3 4.8
2000 500 0.004 0.005 173.3 4.8
2000 520 0.003 0.004 173.3 4.8
2000 540 0.002 0.003 173.3 4.8
2000 560 0.001 0.002 173.3 4.8
2000 580 0.001 0.001 173.3 4.8
2000 600 0.001 0.001 173.3 4.8
2000 620 0.001 0.001 173.3 4.8
2000 640 0.000 0.001 173.3 4.8
2000 660 0.000 0.000 173.3 4.8
2000 680 0.000 0.000 173.3 4.8
2000 700 0.000 0.000 173.3 4.8
2000 720 0.000 0.000 173.3 4.8
2000 740 0.000 0.000 173.3 4.8
2000 760 0.000 0.000 173.3 4.8
2000 780 0.000 0.000 173.3 4.8
2000 800 0.000 0.000 173.3 4.8
2000 820 0.000 0.000 173.3 4.8
2000 840 0.000 0.000 173.3 4.8
2000 860 0.000 0.000 173.3 4.8
2000 880 0.000 0.000 173.3 4.8
2000 900 0.000 0.000 173.3 4.8
2000 920 0.000 0.000 173.3 4.8
2000 940 0.000 0.000 173.3 4.8
2000 960 0.000 0.000 173.3 4.8
2000 980 0.000 0.000 173.3 4.8
2000 1000 0.000 0.000 173.3 4.8
